,depth,GR,RHOB,DRHO,NPHI,DPHI,NPHI_ss,NDPHI_diff,clay_fraction_NDPHI,k_kaolinite,k_illite,k_smectite,k_clay_best,log_mean_gs,log_std_gs,Ss_granular,k_granular_best,power_mean_exponent,k_calculated
1916,1469.3999,100.698975,2.113884,0.07702,30.352271999999996,0.32991753846153843,0.34352271999999995,0.01360518153846152,0.0350649008723235,4.776661268686913e-18,1.218534480307755e-20,1.3941408281916312e-22,6.241585214410775e-21,-4.334709955906206,1.2676581746331237,113.456291104088,2.8913398076554613e-13,0.0,1.5570353408525432e-13
1917,1469.2999,101.233994,2.107663,0.064916,30.093322999999998,0.33374584615384617,0.34093323,0.007187383846153805,0.0185241851704995,5.08383592862469e-18,1.2961531152454965e-20,1.4686070002716994e-22,6.617193596507689e-21,-4.28677701559621,1.2250767549908106,111.76958039758432,3.163290005896427e-13,0.0,2.2797287407059425e-13
1918,1469.1999,100.806732,2.0940819999999998,0.053707000000000005,30.990153999999997,0.3421033846153847,0.34990153999999996,0.007798155384615257,0.020098338620142417,5.817705191527724e-18,1.481421521156568e-20,1.6436103991797569e-22,7.508992825475287e-21,-4.291338716836997,1.229129160571619,111.95665725614111,3.5893500059457613e-13,0.0,2.5157758400696864e-13
1919,1469.0999,99.464417,2.0826580000000003,0.047893,32.497566,0.3491335384615382,0.36497566,0.015842121538461762,0.040830210150674645,6.508489131222579e-18,1.655615867322158e-20,1.8050259051526742e-22,8.342016053836395e-21,-4.35141710633969,1.282500038683911,113.90594467920302,3.86288518005816e-13,0.0,1.8789796454221974e-13
1920,1468.9999,97.789978,2.077989,0.048415,34.180206,0.35200676923076923,0.38180205999999994,0.02979529076923071,0.07679198651863585,6.811825833222614e-18,1.7320532205342978e-20,1.8749989479551038e-22,8.706036957368676e-21,-4.455629869025454,1.375077864106442,115.31484119214575,3.93800021960334e-13,0.0,1.0171807233331079e-13
1921,1468.8999,95.08873,2.078822,0.05260599999999999,35.837387,0.3514941538461538,0.39837386999999996,0.046879716153846174,0.1208240107057891,6.756774495993762e-18,1.7181832815286364e-20,1.8623386864344928e-22,8.640048710058869e-21,-4.583229207841146,1.4884312481687112,114.45944157843454,3.9659816403157357e-13,0.0,4.7056229438669035e-14
1922,1468.7999,92.702362,2.081795,0.056905,36.409264,0.34966461538461535,0.40409264,0.05442802461538465,0.14027841395717694,6.563605943624131e-18,1.6695070578153418e-20,1.8177794665138768e-22,8.408236570276438e-21,-4.6396056528889575,1.5385134890869068,113.42562700449838,3.927416543534512e-13,0.0,3.298036141929258e-14
1923,1468.6999,91.245239,2.082319,0.059205999999999995,35.843407,0.34934215384615386,0.39843407,0.049091916153846116,0.12652555709754154,6.530089093711999e-18,1.661059873398121e-20,1.810026068870581e-22,8.367971645568211e-21,-4.599751581346447,1.5031089648947509,114.19117204810051,3.855887768134832e-13,0.0,4.135187899245061e-14
1924,1468.5999,89.92896999999999,2.077801,0.058941999999999994,34.263969,0.3521224615384616,0.38263969000000003,0.030517228461538426,0.07865265067406811,6.824307193594398e-18,1.7351977001767278e-20,1.87786695738777e-22,8.72099332355958e-21,-4.4610218427167405,1.379867845546431,115.3296459825119,3.9439328977158466e-13,0.0,9.858591716002848e-14
1925,1468.4999,88.646683,2.070121,0.057214999999999995,32.781357,0.3568486153846153,0.36781357,0.010964954615384659,0.02826019230769242,7.352517011713564e-18,1.8682245053777786e-20,1.9984695604795426e-22,9.352421596687215e-21,-4.314990755399095,1.2501405438269642,112.83571162793511,4.426790504305145e-13,0.0,2.6865030242889616e-13
1926,1468.3999,87.43309,2.060491,0.053302999999999996,32.122574,0.36277476923076923,0.36122573999999996,-0.0015490292307692721,0.0,8.068009316884493e-18,2.0482784974678516e-20,2.1595850186336773e-22,1.0203262706456453e-20,-4.23309622704539,1.17738921132606,109.11627849089584,5.176585616886087e-13,0.0,5.176585616886087e-13
1927,1468.2999,86.14392099999999,2.049772,0.048171,31.966441999999997,0.36937107692307697,0.35966441999999993,-0.00970665692307704,0.0,8.939754904691774e-18,2.267456560367684e-20,2.352739569033922e-22,1.1233605788567395e-20,-4.23309622704539,1.17738921132606,109.11627849089584,5.714459825800855e-13,0.0,5.714459825800855e-13
1928,1468.1999,84.382568,2.029731,0.039273,32.26458,0.381704,0.3626458,-0.01905819999999997,0.0,1.0808659278852862e-17,2.7367048901871785e-20,2.756831082481736e-22,1.3422187858879985e-20,-4.23309622704539,1.17738921132606,109.11627849089584,6.862281339834849e-13,0.0,6.862281339834849e-13
1929,1468.0999,82.81959499999999,2.007789,0.029331,32.766701,0.39520676923076936,0.36766700999999996,-0.0275397592307694,0.0,1.327030446265276e-17,3.353656764566979e-20,3.2719708402640013e-22,1.6269519907358896e-20,-4.23309622704539,1.17738921132606,109.11627849089584,8.365317006765898e-13,0.0,8.365317006765898e-13
1930,1467.9999,81.759567,1.9912880000000002,0.021372,33.249008,0.40536123076923064,0.37249008,-0.03287115076923064,0.0,1.5459429315788076e-17,3.901414908574729e-20,3.7168528077779135e-22,1.877376880331656e-20,-4.23309622704539,1.17738921132606,109.11627849089584,9.695367635927366e-13,0.0,9.695367635927366e-13
1931,1467.8999,81.234818,1.9708970000000001,0.011915,33.982735,0.4179095384615384,0.37982734999999995,-0.038082188461538435,0.0,1.863880156794041e-17,4.6957034787987587e-20,4.345018668855404e-22,2.23722728021838e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.1618473951131988e-12,0.0,1.1618473951131988e-12
1932,1467.7999,81.642014,1.953627,0.004653,34.43692,0.4285372307692308,0.38436919999999997,-0.044168030769230815,0.0,2.181071410164215e-17,5.486883125555795e-20,4.954236984252828e-22,2.59241908190055e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.3529053712083766e-12,0.0,1.3529053712083766e-12
1933,1467.6999,82.34246800000001,1.9437060000000002,0.0017879999999999999,34.505058,0.4346424615384615,0.38505058,-0.0495918815384615,0.0,2.3860685348896958e-17,5.997640432003709e-20,5.34010356927149e-22,2.820233310651521e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.4760377226990446e-12,0.0,1.4760377226990446e-12
1934,1467.5999,83.22964499999999,1.936075,0.001567,34.11248,0.4393384615384615,0.3811248,-0.058213661538461525,0.0,2.5562544518425572e-17,6.421356541073732e-20,5.656288764123671e-22,3.008430998897513e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.5780834576610603e-12,0.0,1.5780834576610603e-12
1935,1467.4999,83.600983,1.932882,0.002881,33.324898,0.4413033846153846,0.37324897999999995,-0.06805440461538464,0.0,2.630891883718648e-17,6.607100431842873e-20,5.793849598063314e-22,3.0907183484049486e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.6227908534055368e-12,0.0,1.6227908534055368e-12
1936,1467.3999,83.056915,1.935256,0.006215,32.622795,0.43984246153846146,0.36622795,-0.07361451153846144,0.0,2.5752012492494535e-17,6.468512500799034e-20,5.691270801112693e-22,3.029333759660721e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.5894350498174577e-12,0.0,1.5894350498174577e-12
1937,1467.2999,82.061462,1.9420970000000002,0.011907,32.037773,0.43563261538461523,0.36037773,-0.07525488538461522,0.0,2.421017005109419e-17,6.084674529938727e-20,5.405329360197306e-22,2.858947030292134e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.4970057495074647e-12,0.0,1.4970057495074647e-12
1938,1467.1999,80.64595,1.9565740000000003,0.025284,31.8288,0.42672369230769214,0.358288,-0.06843569230769214,0.0,2.1235131164575216e-17,5.343397083245828e-20,4.844837227490988e-22,2.5282189570136473e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.3182867803850268e-12,0.0,1.3182867803850268e-12
1939,1467.0999,79.607727,1.9695790000000002,0.040889999999999996,32.12558,0.4187206153846153,0.36125579999999996,-0.05746481538461534,0.0,1.8864409543232148e-17,4.752016120892062e-20,4.388886163741739e-22,2.2626086644149692e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.17546087596375e-12,0.0,1.17546087596375e-12
1940,1466.9999,79.371567,1.97354,0.051817999999999996,32.812523,0.4162830769230769,0.36812522999999997,-0.04815784692307695,0.0,1.819412260327195e-17,4.5846914472589185e-20,4.258296642519735e-22,2.1871435744259283e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.1350030560042525e-12,0.0,1.1350030560042525e-12
1941,1466.8999,79.811752,1.967282,0.061512,34.183640000000004,0.4201341538461539,0.3818364,-0.03829775384615386,0.0,1.9263844493837574e-17,4.8517015398385136e-20,4.46634134580107e-22,2.307499693142589e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.199553664623232e-12,0.0,1.199553664623232e-12
1942,1466.7999,80.462326,1.9580259999999998,0.06947,35.324303,0.42583015384615397,0.39324303,-0.032587123846153976,0.0,2.0956926724836596e-17,5.2740312478459844e-20,4.79178460345343e-22,2.4971494750523985e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.3015463945840662e-12,0.0,1.3015463945840662e-12
1943,1466.6999,80.9505,1.9518689999999999,0.074505,35.938477,0.429619076923077,0.39938476999999994,-0.030234306923077048,0.0,2.2161174503413826e-17,5.574231680227867e-20,5.020614325079655e-22,2.631457286226694e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.3739736630402905e-12,0.0,1.3739736630402905e-12
1944,1466.5999,81.91246,1.949309,0.082737,36.908660999999995,0.4311944615384616,0.4090866099999999,-0.022107851538461676,0.0,2.2681209667711332e-17,5.703821634071525e-20,5.118791200293601e-22,2.689313891435516e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.405222284291578e-12,0.0,1.405222284291578e-12
1945,1466.4999,83.196472,1.9510599999999998,0.091876,37.807732,0.43011692307692323,0.41807732,-0.012039603076923255,0.0,2.2324262116722344e-17,5.614875208075736e-20,5.051443985338738e-22,2.649610649774761e-20,-4.23309622704539,1.17738921132606,109.11627849089584,1.383775265052463e-12,0.0,1.383775265052463e-12
1946,1466.3999,84.54898100000001,1.959734,0.101464,38.642998,0.4247790769230768,0.42642998,0.0016509030769231714,0.004254904837430854,2.0634145197411925e-17,5.1935402200961636e-20,4.730085302717272e-22,2.461069410670622e-20,-4.245426412949909,1.18834278139442,109.80171974181754,1.2661598440599492e-12,0.0,1.174025183877733e-12
1947,1466.2999,86.022812,1.9768880000000002,0.115756,39.481407,0.4142227692307691,0.43481406999999994,0.020591300769230825,0.05307036280729594,1.7645340441341134e-17,4.4476561100529124e-20,4.1507877756227607e-22,2.1252292848451217e-20,-4.386887548928239,1.3140103485249834,114.64277093175129,9.981802282355754e-13,0.0,3.9089812339301037e-13
1948,1466.1999,87.987335,2.008728,0.13894700000000001,40.403915000000005,0.39462892307692304,0.44403915000000005,0.049410226923077005,0.1273459456780335,1.3154978133163782e-17,3.324778147149249e-20,3.248212490572094e-22,1.6136911102008614e-20,-4.602128965588375,1.5052209237147574,114.15008997991653,7.579624315674318e-13,0.0,7.99229638970854e-14
1949,1466.0999,89.803894,2.0398709999999998,0.161103,41.22197,0.3754640000000001,0.45221969999999995,0.07675569999999987,0.19782396907216462,9.821821896920742e-18,2.4890297231506186e-20,2.5450376924382667e-22,1.2269781422787334e-20,-4.806365526412935,1.6866552911149137,108.85683951764021,6.286886763874808e-13,0.0,1.876256462826032e-14
1950,1465.9999,90.623795,2.054821,0.173272,41.182228,0.36626400000000003,0.45182228,0.08555827999999999,0.220511030927835,8.518811332127539e-18,2.1616468592733284e-20,2.2598782026556325e-22,1.0736901891105149e-20,-4.8721098147097885,1.7450594931302406,106.64989326008829,5.710173113903032e-13,0.0,1.1298783926934901e-14
1951,1465.8999,90.969193,2.058992,0.18298399999999998,40.398872,0.36369723076923094,0.44398871999999995,0.08029148923076901,0.2069368279143531,8.184993615214776e-18,2.077703345605504e-20,2.185698280711494e-22,1.0341918120238787e-20,-4.832773459830705,1.7101148846110767,107.98984574584628,5.358941723599421e-13,0.0,1.357279971442136e-14
1952,1465.7999,91.22168,2.055063,0.189863,39.577103,0.3661150769230769,0.43577103,0.06965595307692313,0.17952565226011113,8.49910420843068e-18,2.1566920558857987e-20,2.2555124506159786e-22,1.071361097460421e-20,-4.753339276319728,1.639549209312412,110.50033909638131,5.30730183698462e-13,0.0,2.20513427286832e-14
1953,1465.6999,91.217331,2.049347,0.194019,39.33683,0.3696326153846153,0.4333683,0.0637356846153847,0.16426722839016675,8.976053629525e-18,2.2765785477010575e-20,2.3607129234462314e-22,1.1276368183172206e-20,-4.70912225852152,1.600268844327072,111.74922004200867,5.469671657414898e-13,0.0,2.9883915880443336e-14
1954,1465.5999,91.056946,2.043197,0.19639500000000001,39.621132,0.3734172307692307,0.43621132,0.06279408923076929,0.1618404361617765,9.51687113030757e-18,2.4124483495451868e-20,2.4788916544774674e-22,1.1912235786382339e-20,-4.702089715968639,1.5940214569633926,111.93593166603696,5.767691291748478e-13,0.0,3.290461722888398e-14
1955,1465.4999,91.01191700000001,2.0344759999999997,0.192624,40.128563,0.37878400000000023,0.44128563,0.06250162999999975,0.16108667525773132,1.033589152088508e-17,2.618077398197968e-20,2.6557836631733098e-22,1.2870958066434617e-20,-4.699905410460165,1.5920810204101195,111.99320514454455,6.239198234208965e-13,0.0,3.606569094654252e-14
1956,1465.3999,90.697464,2.030824,0.188615,40.829231,0.38103138461538455,0.44829230999999997,0.06726092538461542,0.17335290047581295,1.0698002008411333e-17,2.7089429762999568e-20,2.7332462184553846e-22,1.3293302800655914e-20,-4.735451408094501,1.623658449878946,111.02038444671578,6.563431880275088e-13,0.0,3.043972849088241e-14
1957,1465.2999,90.410736,2.036668,0.190208,41.903816,0.3774350769230769,0.45903816,0.0816030830769231,0.21031722442505954,1.0124072112547614e-17,2.5649113643030264e-20,2.610264193542619e-22,1.2623478028050577e-20,-4.842569429188544,1.7188171732529116,107.66122537755389,6.617913115373226e-13,0.0,1.5745933284076264e-14
1958,1465.1999,89.442032,2.051551,0.197142,43.716728,0.36827630769230774,0.47716728,0.10889097230769229,0.28064683584456773,8.789285387598134e-18,2.229639438851929e-20,2.319630233450313e-22,1.105622631826828e-20,-5.046375910538362,1.8998694778278986,100.27664621386407,6.656569009397462e-13,0.0,4.36433522318913e-15
1959,1465.0999,87.255646,2.0687759999999997,0.20770300000000003,45.778748,0.3576763076923078,0.49778748,0.1401111723076922,0.36111126883425826,7.448802921324294e-18,1.8924639452296692e-20,2.0202970470946036e-22,9.467212162186218e-21,-5.279551846398691,2.107012255031728,91.48165111718862,6.819537251740149e-13,0.0,9.915423498252065e-16
1960,1464.9999,85.219955,2.067198,0.2116,46.649994,0.3586473846153847,0.50649994,0.14785255538461528,0.3810632870737507,7.563249030518436e-18,1.9212713739744746e-20,2.0461808891594056e-22,9.60353281126046e-21,-5.337370317895185,2.1583755259253343,89.35276853879,7.254098396224182e-13,0.0,7.219527679661953e-16
1961,1464.8999,81.86646999999999,2.03832,0.206779,46.463737,0.3764184615384614,0.50463737,0.12821890846153855,0.33046110428231584,9.967116086835428e-18,2.525509295442683e-20,2.576433354419118e-22,1.2439889786155928e-20,-5.190731475234354,2.02810832231083,94.80915767267814,8.406122751986492e-13,0.0,2.17349301354762e-15
1962,1464.7999,77.427246,1.987786,0.195269,45.532951000000004,0.4075163076923077,0.49532951000000003,0.08781320230769235,0.22632268636003183,1.5966031849890964e-17,4.028070453449399e-20,3.818275360439776e-22,1.9350028697402106e-20,-4.888951270542503,1.7600206679207373,106.06103831381087,1.0586991800973067e-12,0.0,1.8770119718873222e-14
1963,1464.6999,75.005051,1.950522,0.183245,44.165489,0.4304479999999999,0.48165489,0.051206890000000116,0.131976520618557,2.2433356454087916e-17,5.642061394679675e-20,5.072046136071076e-22,2.6617493749358277e-20,-4.615547796806216,1.5171415962105592,113.90696743614104,1.2758414411417452e-12,0.0,1.2363286720139235e-13
1964,1464.5999,73.46257,1.9218849999999998,0.170817,42.80368,0.4480707692307694,0.4680368,0.01996603076923059,0.051458842188738634,2.904447963390619e-17,7.287472657811094e-20,6.29268569246364e-22,3.391100205678671e-20,-4.382217562271669,1.3098617471610496,114.56199120040046,1.6206316768215784e-12,0.0,6.52400353640371e-13
1965,1464.4999,72.65014599999999,1.905075,0.153952,41.472389,0.4584153846153846,0.45472388999999996,-0.0036914946153846495,0.0,3.3767823517964985e-17,8.460877029608988e-20,7.136298460985067e-22,3.905698399611358e-20,-4.23309622704539,1.17738921132606,109.11627849089584,2.068282856687257e-12,0.0,2.068282856687257e-12
1966,1464.3999,73.693787,1.907547,0.138733,40.463882,0.45689415384615384,0.44463881999999993,-0.012255333846153904,0.0,3.3029000973052185e-17,8.277439061532437e-20,7.0056972550234625e-22,3.8255183522767044e-20,-4.23309622704539,1.17738921132606,109.11627849089584,2.0242477289459378e-12,0.0,2.0242477289459378e-12
1967,1464.2999,75.701767,1.934464,0.140757,41.426117,0.4403298461538462,0.45426116999999994,0.013931323846153754,0.03590547383029318,2.5936524971574324e-17,6.514432043624333e-20,5.725297077118524e-22,3.0496805958218246e-20,-4.3371458319678515,1.2698220948956151,113.52611910136456,1.4785633739874169e-12,0.0,7.832228545510058e-13
1968,1464.1999,78.66478000000001,1.989984,0.154053,43.266273,0.40616369230769234,0.47266273,0.06649903769230764,0.17138927240285473,1.564625965129068e-17,3.948128675443606e-20,3.7543194435504385e-22,1.8986423211538766e-20,-4.729761057754838,1.6186034043474615,111.18172827551453,9.44758733566439e-13,0.0,4.530630419340194e-14
1969,1464.0999,82.00140400000001,2.0627299999999997,0.171579,45.227806,0.36139692307692334,0.49227806,0.13088113692307668,0.3373225178429811,7.896148459674678e-18,2.005043523981476e-20,2.1211083939372114e-22,9.999336874842445e-21,-5.210614999779141,2.04577193103448,94.0595442098362,6.823540235228004e-13,0.0,1.5538609258856423e-15
1970,1463.9999,83.33931,2.093495,0.17057999999999998,46.354599,0.3424646153846155,0.50354599,0.16108137461538452,0.4151581819984137,5.851497677374207e-18,1.4899471876097632e-20,1.6515776101119575e-22,7.549881553782463e-21,-5.436173089961403,2.246147364497444,85.80506386940397,6.144828790317315e-13,0.0,3.194273312121323e-16
1971,1463.8999,84.026611,2.110116,0.16354000000000002,46.956367,0.3322363076923077,0.50956367,0.1773273623076923,0.457029284298176,4.960637183105413e-18,1.2650278820504378e-20,1.4388325864706972e-22,6.4667230419713666e-21,-5.557510345460383,2.3539378017465284,81.63209148976145,5.791861549294561e-13,0.0,1.3441882724848022e-16
1972,1463.7999,84.44064300000001,2.116028,0.152265,47.199196,0.3285981538461537,0.51199196,0.18339380615384632,0.4726644488501194,4.6747597162206586e-18,1.1927754297785248e-20,1.3692648462147885e-22,6.1166530436452844e-21,-5.602819110976654,2.394188025192997,80.13063255242305,5.677453617560073e-13,0.0,9.73046387491209e-17
1973,1463.6999,85.14080799999999,2.118278,0.140896,47.300407,0.32721353846153833,0.51300407,0.1857905315384617,0.4788415761300559,4.569939527280663e-18,1.1662732126822472e-20,1.3435827784104978e-22,5.987965208800173e-21,-5.620719658844954,2.4100900486382066,79.54624564072743,5.636909419117828e-13,0.0,8.567860641386615e-17
1974,1463.5999,85.945389,2.131761,0.144486,47.087845,0.3189163076923077,0.51087845,0.19196214230769226,0.4947477894528151,3.985047152804078e-18,1.018285535299715e-20,1.1984107056779624e-22,5.266375176750183e-21,-5.666813890044018,2.451038043672175,78.06466669890305,5.130822043271726e-13,0.0,5.725422987786644e-17
1975,1463.4999,86.69957,2.162445,0.152117,46.923140999999994,0.30003384615384604,0.5092314099999999,0.2091975638461539,0.5391689789849328,2.8966019785056914e-18,7.423306417393768e-21,9.181877044455435e-23,3.904883061741942e-21,-5.795540981708327,2.5653932714976095,74.10572958931948,4.1898990135505514e-13,0.0,1.9604490813884414e-17
1976,1463.3999,87.468109,2.2044259999999998,0.15788,46.720711,0.2741993846153847,0.5072071100000001,0.2330077253846154,0.600535374702617,1.8362323825379235e-18,4.725571826230011e-21,6.275509444844917e-23,2.54679199566848e-21,-5.973373176880567,2.7233712148403404,69.06512792842724,3.1115558395137754e-13,0.0,4.3296975382681015e-18
1977,1463.2999,87.575363,2.219321,0.15101900000000001,46.719688,0.2650332307692308,0.50719688,0.24216364923076916,0.6241331165741473,1.5522281772629531e-18,4.000852097828822e-21,5.454097129670485e-23,2.1755676209848262e-21,-6.041756502787922,2.7841198164943677,67.25495449657532,2.7911243248139637e-13,0.0,2.4276100662016827e-18
1978,1463.1999,87.63237,2.225634,0.13983299999999999,46.515114000000004,0.2611483076923077,0.50515114,0.24400283230769237,0.6288732791435371,1.4439195043202984e-18,3.724160793309048e-21,5.1344716443289623e-23,2.0329147886053577e-21,-6.0554929053471644,2.796322604764147,66.89964478428776,2.6309494392761025e-13,0.0,2.0830354364193907e-18
1979,1463.0999,88.08728,2.224216,0.129202,45.923248,0.2620209230769229,0.49923248,0.2372115569230771,0.6113699920697864,1.4676577896666851e-18,3.784819758510377e-21,5.20485386146321e-23,2.0642358239872025e-21,-6.004770552719926,2.7512631995096894,68.22539558601687,2.5697615301136165e-13,0.0,2.8891567966955107e-18
1980,1462.9999,88.88000500000001,2.219272,0.126075,45.224990999999996,0.26506338461538465,0.49224990999999996,0.2271865253846153,0.5855322819191117,1.5530957106184439e-18,4.003067613473358e-21,5.456642085535317e-23,2.176707680789121e-21,-5.929896076867429,2.6847481587849997,70.25244528233905,2.5594026847489416e-13,0.0,4.816093355297136e-18
1981,1462.8999,89.866287,2.2165939999999997,0.126368,44.237128999999996,0.26671138461538485,0.48237128999999995,0.2156599053846151,0.5558244984139564,1.6011553949888708e-18,4.125785354657255e-21,5.597265440883517e-23,2.2398034202219046e-21,-5.843806608965032,2.6082702349224602,72.68904648651984,2.4619127986307516e-13,0.0,8.353202106874598e-18
1982,1462.7999,91.049164,2.213209,0.12475,42.84021,0.26879446153846165,0.4684021,0.19960763846153834,0.5144526764472638,1.6637523514937378e-18,4.285572638267277e-21,5.779386298308804e-23,2.3218081751610896e-21,-5.723916205877664,2.501765114812298,76.27599435221644,2.319932480758437e-13,0.0,1.7784206884190535e-17
1983,1462.6999,92.314774,2.206534,0.11896300000000001,41.018417,0.2729021538461538,0.45018417,0.1772820161538462,0.4569124127676448,1.79347154841401e-18,4.6165251271510665e-21,6.153257466918823e-23,2.491142414552695e-21,-5.5571716662763695,2.353636934735965,81.64343404949203,2.1767182310358743e-13,0.0,5.1200748307721805e-17
1984,1462.5999,91.99939,2.206889,0.118575,39.589935,0.2726836923076925,0.43589934999999996,0.16321565769230745,0.42065891157811197,1.7863566970491388e-18,4.598378860594245e-21,6.132869889374185e-23,2.481875061850512e-21,-5.452113521279983,2.2603081105494534,85.24471050388051,1.9890605526892856e-13,0.0,9.41489447783276e-17
1985,1462.4999,91.164734,2.207777,0.11716099999999999,38.36705,0.27213723076923074,0.42367049999999995,0.1515332692307692,0.3905496629659,1.7686674698151366e-18,4.553260006325141e-21,6.082123235100404e-23,2.458824200837076e-21,-5.364860657345638,2.182796679158975,88.35344823897368,1.8338977421227544e-13,0.0,1.5442415536210921e-16
1986,1462.3999,89.651855,2.2076439999999997,0.114363,37.388634,0.27221907692307706,0.41388634,0.14166726307692296,0.36512181205392513,1.771307083617009e-18,4.55999297350946e-21,6.089701028256784e-23,2.4622647952142742e-21,-5.291173902676325,2.1173367553078215,91.05100051310637,1.7293233286337727e-13,0.0,2.360112850707593e-16
1987,1462.2999,88.665802,2.2048959999999997,0.109518,37.723106,0.273910153846154,0.41723106,0.14332090615384596,0.36938377874702566,1.8266219627315708e-18,4.701065830032891e-21,6.248074856130998e-23,2.5342919615764254e-21,-5.303524552961733,2.1283085049909665,90.5947945200956,1.7992648267817235e-13,0.0,2.264513769810077e-16
1988,1462.1999,88.075012,2.200717,0.102405,38.871193,0.2764818461538461,0.42871192999999996,0.15223008384615389,0.39234557692307703,1.9136386648703403e-18,4.922910789747671e-21,6.495627116629266e-23,2.647325565182113e-21,-5.370064993002151,2.18741997159871,88.16527527843628,1.9868244289323005e-13,0.0,1.6154737790445496e-16
1989,1462.0999,87.565125,2.197452,0.095376,40.486740000000005,0.2784910769230768,0.4448674,0.16637632307692324,0.42880495638382277,1.984129479951566e-18,5.102555652991203e-21,6.694802942784712e-23,2.7386567671294595e-21,-5.475719747665437,2.281278796374058,84.42144324684222,2.2437130438380474e-13,0.0,9.070880226696085e-17
1990,1461.9999,87.430145,2.198555,0.09513200000000001,41.543106,0.2778123076923078,0.45543106,0.1776187523076922,0.4577802894528149,1.9600654671597663e-18,5.0412355470185935e-21,6.62694210360137e-23,2.707501421304841e-21,-5.559686665149248,2.355871144064944,81.55924723391313,2.3758930350180137e-13,0.0,5.4898420634487004e-17
1991,1461.8999,87.862915,2.2019040000000003,0.097072,42.689774,0.27575138461538434,0.46689774,0.19114635538461566,0.49264524583663827,1.8885610958696e-18,4.85898640849056e-21,6.424478693332805e-23,2.6147836492713406e-21,-5.66072097970869,2.4456253823550576,78.25857992767624,2.4898724281403484e-13,0.0,2.9207077924072573e-17
1992,1461.7999,88.44540400000001,2.201648,0.094176,43.91687,0.275908923076923,0.4791687,0.203259776923077,0.5238654044409201,1.8939450851563606e-18,4.872711206821346e-21,6.439766872006826e-23,2.6217724447631267e-21,-5.751193122862846,2.5259966733435064,75.439881990896,2.686760329937373e-13,0.0,1.7089719807222386e-17
1993,1461.6999,88.704651,2.195466,0.08527699999999999,44.655731,0.27971323076923055,0.48655731,0.20684407923076947,0.5331032969865193,2.028111944019712e-18,5.214614520965247e-21,6.818484683156668e-23,2.7955395927866743e-21,-5.77796338842817,2.549778146055197,74.63079904279893,2.932235723764696e-13,0.0,1.5535296618138435e-17
1994,1461.5999,88.766525,2.1882490000000003,0.07758999999999999,44.023819,0.2841544615384614,0.48023819,0.1960837284615386,0.5053704341792232,2.1952399884069704e-18,5.640225122066478e-21,7.284520415340426e-23,3.011000708874768e-21,-5.697596995490239,2.478384338775748,77.09397432419529,2.9653739167002196e-13,0.0,2.7068693869967692e-17
1995,1461.4999,88.780594,2.181078,0.07048,42.133003,0.2885673846153846,0.46133003,0.1727626453846154,0.4452645499603489,2.3731942916382544e-18,6.093079202242586e-21,7.774352165257395e-23,3.2392978243113377e-21,-5.523417606128926,2.3236513801158063,82.78263238797555,2.772050978252064e-13,0.0,8.143419570959013e-17
1996,1461.3999,88.451263,2.17707,0.06763200000000001,39.636208,0.29103384615384603,0.43636208000000004,0.145328233846154,0.37455730372720103,2.4781019591849466e-18,6.35989816496728e-21,8.060258736653348e-23,3.3733787169632878e-21,-5.31851678597857,2.14162691528119,90.04310967320266,2.4425580048327417e-13,0.0,2.7791178371854426e-16
1997,1461.2999,88.147369,2.175235,0.066916,38.193375,0.29216307692307714,0.42193375,0.12977067307692286,0.3344604976209352,2.5274852165502593e-18,6.4854618525865204e-21,8.194148354705162e-23,3.4363713226660055e-21,-5.202321220541148,2.038404119006474,94.37195520097404,2.266212029035796e-13,0.0,5.496508013634134e-16
1998,1461.1999,87.75071700000001,2.1732650000000002,0.065066,36.881729,0.2933753846153844,0.40881729,0.11544190538461557,0.29753068398096794,2.581468960302848e-18,6.622697143660869e-21,8.34001802115679e-23,3.505144527190511e-21,-5.09530320603839,1.9433342368887092,98.42508230360112,2.1261826616023e-13,0.0,1.0278993844340397e-15
1999,1461.0999,87.081528,2.170553,0.061657000000000003,35.972244,0.2950443076923078,0.39972244,0.10467813230769224,0.2697890007930212,2.6574554676928376e-18,6.81582243613825e-21,8.544492375293324e-23,3.601796954564293e-21,-5.014911252732524,1.8719177229539583,101.46002367934439,2.0574854276697215e-13,0.0,1.6620064853733125e-15
